날짜: 2026-06-26
게임 #367 (보드 #30, 시드 20270030)
대결: 선공 19405  vs  후공 19931

== 보드 (10행 x 17열, 각 칸 1~9) ==
  2 6 6 3 8 7 7 2 1 8 8 8 7 1 2 6 5
  7 6 6 7 1 9 9 1 2 4 1 4 1 1 1 3 5
  8 4 7 9 3 2 1 1 7 9 6 3 7 4 3 6 2
  3 3 6 6 8 9 7 1 7 9 1 2 8 3 8 8 4
  6 1 2 7 6 3 1 7 6 7 4 3 9 1 3 1 5
  7 6 4 5 7 5 9 2 9 9 3 2 6 2 4 6 4
  6 4 6 1 3 8 8 2 7 4 7 9 8 3 6 4 2
  9 5 1 9 3 5 5 2 3 1 7 1 9 3 6 6 6
  2 5 1 5 8 9 2 8 3 4 4 9 9 2 6 9 7
  4 7 1 8 8 1 9 9 3 6 5 3 7 6 7 1 2

== 진행/결과 ==
  선공(FIRST) = 19405    후공(SECOND) = 19931
  --- 진행 과정 ---
      1. [선]19405  (2,11)~(5,11)  점수 선4-후0
      2. [후]19931  (1,9)~(1,12)   점수 선4-후4
      3. [선]19405  (3,1)~(5,1)    점수 선7-후4
      4. [후]19931  (9,14)~(9,16)  점수 선7-후7
      5. [선]19405  (0,6)~(0,8)    점수 선10-후7
      6. [후]19931  (0,8)~(1,9)    점수 선9-후10
      7. [선]19405  (1,7)~(4,7)    점수 선13-후10
      8. [후]19931  (4,5)~(4,8)    점수 선12-후14
      9. [선]19405  (2,5)~(2,8)    점수 선15-후14
     10. [후]19931  (5,10)~(6,10)  점수 선15-후16
     11. [선]19405  (6,11)~(7,11)  점수 선17-후16
     12. [후]19931  (4,13)~(5,14)  점수 선17-후20
     13. [선]19405  (0,3)~(1,3)    점수 선19-후20
     14. [후]19931  (2,13)~(6,13)  점수 선19-후23
     15. [선]19405  (4,12)~(4,15)  점수 선23-후21
     16. [후]19931  (1,13)~(1,16)  점수 선23-후25
     17. [선]19405  (4,10)~(5,12)  점수 선26-후24
     18. [후]19931  (0,12)~(0,14)  점수 선26-후27
     19. [선]19405  (2,12)~(2,14)  점수 선29-후26
     20. [후]19931  (9,11)~(9,12)  점수 선29-후28
     21. [선]19405  (7,7)~(8,7)    점수 선31-후28
     22. [후]19931  (9,5)~(9,6)    점수 선31-후30
     23. [선]19405  (1,4)~(1,5)    점수 선33-후30
     24. [후]19931  (3,9)~(3,10)   점수 선33-후32
     25. [선]19405  (6,15)~(7,15)  점수 선35-후32
     26. [후]19931  (5,15)~(5,16)  점수 선35-후34
     27. [선]19405  (6,6)~(6,7)    점수 선37-후34
     28. [후]19931  (7,5)~(7,6)    점수 선37-후36
     29. [선]19405  (7,2)~(7,3)    점수 선39-후36
     30. [후]19931  (7,1)~(8,1)    점수 선39-후38
     31. [선]19405  (6,8)~(7,8)    점수 선41-후38
     32. [후]19931  (7,6)~(8,9)    점수 선38-후45
     33. [선]19405  (7,4)~(7,10)   점수 선45-후40
     34. [후]19931  (2,10)~(8,10)  점수 선42-후45
     35. [선]19405  (6,9)~(9,9)    점수 선45-후44
     36. [후]19931  (6,0)~(6,1)    점수 선45-후46
     37. [선]19405  (1,1)~(2,1)    점수 선47-후46
     38. [후]19931  (6,2)~(6,4)    점수 선47-후49
     39. [선]19405  (5,3)~(8,3)    점수 선50-후48
     40. [후]19931  PASS               점수 선50-후48
     41. [선]19405  PASS               점수 선50-후48
  --- 결과 ---  최종 점수 선50-후48  →  19405 승   (정상 종료)
